No;date;season;PM_Taiyuanjie;PM_US Post;PM_Xiaoheyan;DEWP;HUMI;PRES;TEMP;cbwd;Iws;precipitation;Iprec
21211;3/6/2015 18:00;2;47;13;8;-1;14.21;1007;29;NW;29;0;0
21212;3/6/2015 19:00;2;30;20;13;-1;16.93;1007;26;NW;31;0;0
21213;3/6/2015 20:00;2;34;40;22;4;29;1008;23;SW;4;0;0
21214;3/6/2015 21:00;2;30;22;17;5;35.13;1009;21;SW;7;0;0
21215;3/6/2015 22:00;2;36;24;20;7;42.9;1009;20;SE;2;0;0
21216;3/6/2015 23:00;2;48;34;35;6;42.61;1009;19;SW;2;0;0
21217;4/6/2015 0:00;2;55;46;40;3;34.54;1008;19;SW;4;0;0
21218;4/6/2015 1:00;2;55;46;34;4;39.46;1007;18;SW;6;0;0
21219;4/6/2015 2:00;2;54;42;35;4;42.02;1007;17;SE;2;0;0
21220;4/6/2015 3:00;2;49;49;37;4;42.02;1007;17;SE;4;0;0
21221;4/6/2015 4:00;2;41;44;32;5;45.07;1006;17;SE;6;0;0
21222;4/6/2015 5:00;2;40;42;34;5;45.07;1006;17;SE;8;0;0
21223;4/6/2015 6:00;2;54;46;39;7;45.65;1006;19;SW;2;0;0
21224;4/6/2015 7:00;2;61;59;45;5;29.29;1005;24;SW;7;0;0
21225;4/6/2015 8:00;2;66;59;47;5;27.59;1005;25;SW;12;0;0
21226;4/6/2015 9:00;2;64;57;48;5;24.52;1005;27;SW;18;0;0
21227;4/6/2015 10:00;2;53;59;43;4;19.21;1004;30;SW;26;0;0
21228;4/6/2015 11:00;2;42;45;38;5;19.46;1004;31;SW;37;0;0
21229;4/6/2015 12:00;2;40;38;30;7;22.35;1003;31;SW;47;0;0
21230;4/6/2015 13:00;2;35;36;24;3;17.9;1003;30;SW;58;0;0
21231;4/6/2015 14:00;2;46;39;28;6;24.79;1003;28;SW;67;0;0
21232;4/6/2015 15:00;2;50;47;38;6;24.79;1003;28;SW;76;0;0
21233;4/6/2015 16:00;2;61;49;46;7;28.15;1003;27;SW;83;0;0
21234;4/6/2015 17:00;2;68;54;49;8;33.92;1003;25;SW;93;0;0
21235;4/6/2015 18:00;2;48;32;25;8;38.24;1004;23;SW;101;0;0
21236;4/6/2015 19:00;2;34;25;20;4;29;1004;23;SW;105;0;0
21237;4/6/2015 20:00;2;36;26;21;8;40.63;1005;22;SW;108;0;0
21238;4/6/2015 21:00;2;36;25;26;10;49.42;1005;21;SW;112;0;0
21239;4/6/2015 22:00;2;35;28;26;8;43.19;1004;21;SW;115;0;0
21240;4/6/2015 23:00;2;35;32;27;6;37.65;1003;21;SE;1;0;0
21241;5/6/2015 0:00;2;41;29;34;8;45.93;1002;20;SW;4;0;0
21242;5/6/2015 1:00;2;51;40;43;10;55.93;1002;19;SW;7;0;0
21243;5/6/2015 2:00;2;45;30;40;11;67.78;1001;17;SW;8;0;0
21244;5/6/2015 3:00;2;52;44;45;11;63.64;1001;18;SE;2;0;0
21245;5/6/2015 4:00;2;63;58;67;11;67.78;1001;17;SE;3;0;0
21246;5/6/2015 5:00;2;38;38;38;12;72.42;1001;17;SW;4;0;0
21247;5/6/2015 6:00;2;28;21;27;12;77.17;1001;16;SE;2;1.3;1.3
21248;5/6/2015 7:00;2;31;21;29;12;82.27;1002;15;SW;3;1.8;3.1
21249;5/6/2015 8:00;2;27;25;25;12;87.75;1001;14;SE;3;0.6;3.7
21250;5/6/2015 9:00;2;27;24;24;11;72.23;1001;16;SE;7;0.1;3.8
21251;5/6/2015 10:00;2;29;29;24;12;72.42;1001;17;SE;10;0;0
21252;5/6/2015 11:00;2;32;36;22;11;59.78;1001;19;SE;13;0;0
21253;5/6/2015 12:00;2;31;31;22;11;59.78;1001;19;SW;4;0;0
21254;5/6/2015 13:00;2;36;29;31;13;77.32;1001;17;SW;7;0;0
21255;5/6/2015 14:00;2;33;28;27;12;67.99;1001;18;SE;2;0;0
21256;5/6/2015 15:00;2;30;23;22;13;72.6;1001;18;SW;3;0.1;0.1
21257;5/6/2015 16:00;2;25;30;23;13;68.2;1001;19;cv;1;0;0
21258;5/6/2015 17:00;2;24;31;25;11;59.78;1000;19;SE;3;0;0
21259;5/6/2015 18:00;2;26;27;23;12;60.03;1001;20;SE;7;0;0
21260;5/6/2015 19:00;2;27;32;23;12;63.87;1001;19;SE;9;0;0
21261;5/6/2015 20:00;2;29;30;24;12;67.99;1002;18;SE;12;0;0
21262;5/6/2015 21:00;2;35;37;28;12;72.42;1003;17;SE;14;0;0
21263;5/6/2015 22:00;2;45;35;32;12;72.42;1003;17;SE;16;0;0
21264;5/6/2015 23:00;2;42;30;38;12;72.42;1004;17;SE;18;0;0
21265;6/6/2015 0:00;2;50;40;41;13;77.32;1004;17;SE;20;0;0
21266;6/6/2015 1:00;2;53;38;44;12;72.42;1004;17;SE;22;0;0
21267;6/6/2015 2:00;2;63;40;58;12;72.42;1004;17;SE;23;1.2;1.2
21268;6/6/2015 3:00;2;66;57;75;13;77.32;1004;17;SE;25;0;0
21269;6/6/2015 4:00;2;56;51;72;13;77.32;1004;17;SE;27;0;0
21270;6/6/2015 5:00;2;50;42;52;13;77.32;1004;17;SE;29;0.1;0.1
21271;6/6/2015 6:00;2;49;55;42;13;72.6;1004;18;SE;32;0;0
21272;6/6/2015 7:00;2;51;44;47;13;68.2;1005;19;SW;3;0.8;0.8
21273;6/6/2015 8:00;2;43;42;47;14;82.52;1006;17;SW;7;1.2;2
21274;6/6/2015 9:00;2;42;41;35;15;88.02;1006;17;SW;11;0;0
21275;6/6/2015 10:00;2;45;39;23;15;82.65;1006;18;SW;16;0.1;0.1
21276;6/6/2015 11:00;2;33;35;25;15;88.02;1007;17;SE;3;0.8;0.9
21277;6/6/2015 12:00;2;31;47;32;15;88.02;1008;17;SW;4;1.7;2.6
21278;6/6/2015 13:00;2;23;39;24;15;88.02;1007;17;SE;4;1.1;3.7
21279;6/6/2015 14:00;2;26;22;17;16;77.79;1006;20;SE;10;0;0
21280;6/6/2015 15:00;2;26;30;17;16;68.81;1005;22;SE;16;0;0
21281;6/6/2015 16:00;2;29;32;21;15;64.54;1005;22;SE;21;0;0
21282;6/6/2015 17:00;2;31;29;25;15;68.61;1004;21;SE;25;0;0
21283;6/6/2015 18:00;2;37;56;33;14;64.32;1003;21;SE;27;0;0
21284;6/6/2015 19:00;2;29;24;38;13;60.27;1004;21;SE;30;0;0
21285;6/6/2015 20:00;2;23;32;22;12;56.44;1004;21;SE;34;0;0
21286;6/6/2015 21:00;2;38;16;31;13;64.09;1005;20;SW;3;0;0
21287;6/6/2015 22:00;2;39;37;45;15;77.64;1003;19;SE;3;0;0
21288;6/6/2015 23:00;2;37;48;46;14;72.78;1004;19;SW;1;0;0
21289;7/6/2015 0:00;2;31;39;24;13;68.2;1005;19;SW;3;0;0
21290;7/6/2015 1:00;2;20;26;19;13;68.2;1003;19;SE;3;0;0
21291;7/6/2015 2:00;2;30;25;35;14;77.48;1004;18;SW;2;0;0
21292;7/6/2015 3:00;2;33;31;49;15;82.65;1005;18;SW;6;6.5;6.5
21293;7/6/2015 4:00;2;29;35;48;16;93.84;1005;17;SW;10;0.1;6.6
21294;7/6/2015 5:00;2;41;67;51;16;93.84;1006;17;SW;14;0.2;6.8
21295;7/6/2015 6:00;2;76;73;71;16;88.11;1006;18;SW;18;0;0
21296;7/6/2015 7:00;2;87;98;85;17;88.2;1007;19;SW;21;0;0
21297;7/6/2015 8:00;2;77;60;76;17;77.94;1007;21;SW;27;0;0
21298;7/6/2015 9:00;2;55;43;53;16;68.81;1007;22;SW;32;0;0
21299;7/6/2015 10:00;2;53;61;46;16;68.81;1008;22;SW;36;0;0
21300;7/6/2015 11:00;2;52;52;44;16;64.76;1008;23;SW;40;0;0
21301;7/6/2015 12:00;2;41;42;35;16;60.98;1007;24;SW;45;0;0
21302;7/6/2015 13:00;2;28;40;31;16;57.44;1007;25;SW;50;0;0
21303;7/6/2015 14:00;2;24;23;22;15;50.78;1007;26;SW;56;0;0
21304;7/6/2015 15:00;2;20;6;15;9;34.21;1007;26;SW;61;0;0
21305;7/6/2015 16:00;2;22;11;18;8;31.97;1007;26;SW;66;0;0
21306;7/6/2015 17:00;2;22;33;17;11;41.49;1007;25;SW;69;0;0
21307;7/6/2015 18:00;2;19;29;19;11;44.04;1007;24;SW;71;0;0
21308;7/6/2015 19:00;2;23;30;22;13;53.36;1007;23;SE;2;0;0
21309;7/6/2015 20:00;2;46;36;42;16;73.14;1008;21;SE;5;0;0
21310;7/6/2015 21:00;2;40;54;48;15;72.96;1007;20;SE;8;0;0
21311;7/6/2015 22:00;2;40;45;51;15;72.96;1008;20;SE;11;0;0
21312;7/6/2015 23:00;2;43;45;47;15;72.96;1007;20;SE;14;0;0
21313;8/6/2015 0:00;2;48;38;39;15;77.64;1008;19;SW;2;0;0
21314;8/6/2015 1:00;2;40;38;33;15;77.64;1007;19;SE;3;0;0
21315;8/6/2015 2:00;2;29;16;22;15;82.65;1007;18;SW;6;0;0
21316;8/6/2015 3:00;2;22;8;18;15;88.02;1007;17;SE;2;1.3;1.3
21317;8/6/2015 4:00;2;19;6;15;14;87.93;1006;16;SE;4;4.4;5.7
21318;8/6/2015 5:00;2;16;22;20;15;93.8;1006;16;NE;3;6.3;12
21319;8/6/2015 6:00;2;14;37;20;15;93.8;1006;16;NE;7;2.3;14.3
21320;8/6/2015 7:00;2;12;2;14;16;100;1006;16;SE;3;4.4;18.7
21321;8/6/2015 8:00;2;42;22;38;14;93.75;1006;15;SE;8;4.7;23.4
21322;8/6/2015 9:00;2;41;48;39;14;87.93;1005;16;NE;4;0;0
21323;8/6/2015 10:00;2;42;34;57;14;87.93;1005;16;NE;8;0;0
21324;8/6/2015 11:00;2;59;32;49;14;82.52;1005;17;NE;14;0.1;0.1
21325;8/6/2015 12:00;2;31;8;8;14;82.52;1004;17;NE;19;0;0
21326;8/6/2015 13:00;2;26;8;8;14;77.48;1003;18;SE;5;0;0
21327;8/6/2015 14:00;2;18;6;8;14;64.32;1003;21;SE;8;0;0
21328;8/6/2015 15:00;2;17;27;9;15;68.61;1003;21;SE;13;0;0
21329;8/6/2015 16:00;2;18;31;15;15;68.61;1003;21;SE;17;0;0
21330;8/6/2015 17:00;2;26;22;18;15;68.61;1002;21;SE;21;0;0
21331;8/6/2015 18:00;2;23;42;22;15;68.61;1002;21;SE;24;0;0
21332;8/6/2015 19:00;2;23;37;30;15;77.64;1003;19;SE;26;0;0
21333;8/6/2015 20:00;2;34;38;38;15;82.65;1003;18;SE;29;0;0
21334;8/6/2015 21:00;2;46;43;47;14;77.48;1004;18;SE;32;0;0
21335;8/6/2015 22:00;2;55;41;42;14;82.52;1004;17;SE;34;0;0
21336;8/6/2015 23:00;2;33;32;38;14;87.93;1005;16;SW;2;0;0
21337;9/6/2015 0:00;2;9;3;10;13;72.6;1005;18;SW;8;0.5;0.5
21338;9/6/2015 1:00;2;4;0;7;12;82.27;1006;15;SW;13;1.4;1.9
21339;9/6/2015 2:00;2;4;14;4;12;77.17;1005;16;SE;6;0.4;2.3
21340;9/6/2015 3:00;2;5;5;4;12;82.27;1004;15;SE;9;0;0
21341;9/6/2015 4:00;2;4;0;5;12;82.27;1003;15;SE;11;0;0
21342;9/6/2015 5:00;2;10;23;8;13;93.7;1003;14;cv;1;0;0
21343;9/6/2015 6:00;2;22;30;19;13;82.4;1004;16;cv;2;0;0
21344;9/6/2015 7:00;2;35;33;29;13;72.6;1004;18;SW;2;0;0
21345;9/6/2015 8:00;2;48;46;34;13;68.2;1005;19;SW;5;0;0
21346;9/6/2015 9:00;2;67;48;55;15;68.61;1005;21;SW;8;0;0
21347;9/6/2015 10:00;2;74;74;73;15;64.54;1004;22;SW;13;0;0
21348;9/6/2015 11:00;2;86;94;83;15;64.54;1004;22;SW;18;0;0
21349;9/6/2015 12:00;2;80;88;70;16;64.76;1004;23;SW;21;0;0
21350;9/6/2015 13:00;2;64;74;61;16;57.44;1004;25;SW;25;0;0
21351;9/6/2015 14:00;2;64;49;53;16;57.44;1003;25;SW;30;0;0
21352;9/6/2015 15:00;2;54;33;40;13;44.61;1003;26;SW;35;0;0
21353;9/6/2015 16:00;2;43;20;32;10;36.58;1003;26;SW;41;0;0
21354;9/6/2015 17:00;2;36;27;24;14;56.95;1004;23;SW;48;0;0
21355;9/6/2015 18:00;2;36;26;20;14;60.51;1004;22;SW;53;0;0
21356;9/6/2015 19:00;2;63;34;30;14;64.32;1005;21;SW;57;0;0
21357;9/6/2015 20:00;2;87;56;40;15;77.64;1005;19;SW;59;0;0
21358;9/6/2015 21:00;2;69;56;55;14;72.78;1006;19;SE;2;0;0
21359;9/6/2015 22:00;2;56;67;57;14;72.78;1006;19;SE;4;0;0
21360;9/6/2015 23:00;2;38;37;52;13;68.2;1006;19;SE;6;0;0
21361;10/6/2015 0:00;2;32;38;42;14;72.78;1006;19;SE;8;0;0
21362;10/6/2015 1:00;2;32;43;30;15;82.65;1007;18;cv;1;0;0
21363;10/6/2015 2:00;2;38;34;33;15;82.65;1006;18;SW;2;0.4;0.4
21364;10/6/2015 3:00;2;36;34;33;15;82.65;1006;18;SE;3;0.7;1.1
21365;10/6/2015 4:00;2;34;27;39;15;82.65;1007;18;SE;4;2.9;4
21366;10/6/2015 5:00;2;36;47;41;16;88.11;1006;18;SE;8;0.1;4.1
21367;10/6/2015 6:00;2;38;58;37;15;82.65;1006;18;SE;12;0.4;4.5
21368;10/6/2015 7:00;2;38;56;38;15;82.65;1006;18;SE;16;0.1;4.6
21369;10/6/2015 8:00;2;35;37;34;15;77.64;1005;19;SE;20;0;0
21370;10/6/2015 9:00;2;33;41;24;16;77.79;1005;20;SE;23;0;0
21371;10/6/2015 10:00;2;35;26;19;13;53.36;1004;23;SE;28;0;0
21372;10/6/2015 11:00;2;30;23;20;14;56.95;1005;23;SW;3;0;0
21373;10/6/2015 12:00;2;28;27;25;13;53.36;1004;23;SE;3;0;0
21374;10/6/2015 13:00;2;53;32;40;13;50.24;1003;24;SE;7;0;0
21375;10/6/2015 14:00;2;51;43;42;14;56.95;1003;23;SE;12;0;0
21376;10/6/2015 15:00;2;52;39;36;15;60.74;1002;23;SE;16;0;0
21377;10/6/2015 16:00;2;40;45;32;15;64.54;1002;22;SW;3;0.5;0.5
21378;10/6/2015 17:00;2;33;42;34;16;68.81;1002;22;SE;2;0;0
21379;10/6/2015 18:00;2;50;57;33;17;77.94;1003;21;NE;3;0;0
21380;10/6/2015 19:00;2;60;73;55;16;77.79;1004;20;NW;2;0;0
21381;10/6/2015 20:00;2;52;71;55;16;77.79;1004;20;SE;3;0;0
21382;10/6/2015 21:00;2;44;64;54;15;72.96;1004;20;SE;5;0;0
21383;10/6/2015 22:00;2;26;53;55;13;68.2;1003;19;SW;2;0;0
21384;10/6/2015 23:00;2;21;41;27;12;63.87;1002;19;SE;2;0;0
21385;11/6/2015 0:00;2;22;30;20;12;67.99;1002;18;SE;4;0;0
21386;11/6/2015 1:00;2;30;28;27;12;67.99;1002;18;SE;6;0;0
21387;11/6/2015 2:00;2;36;26;33;12;67.99;1002;18;SW;3;0;0
21388;11/6/2015 3:00;2;36;35;37;13;77.32;1001;17;SE;3;0;0
21389;11/6/2015 4:00;2;39;26;44;13;72.6;1000;18;SE;6;0;0
21390;11/6/2015 5:00;2;32;29;29;14;72.78;1000;19;SE;10;0;0
21391;11/6/2015 6:00;2;18;18;21;15;77.64;999;19;SE;14;0;0
21392;11/6/2015 7:00;2;8;13;8;16;77.79;998;20;SE;18;0.4;0.4
21393;11/6/2015 8:00;2;6;13;7;16;77.79;998;20;SE;23;4.1;4.5
21394;11/6/2015 9:00;2;6;13;6;17;88.2;997;19;SE;28;0.8;5.3
21395;11/6/2015 10:00;2;8;8;6;16;82.77;997;19;SE;33;0;0
21396;11/6/2015 11:00;2;11;6;8;15;72.96;998;20;SE;36;0.2;0.2
21397;11/6/2015 12:00;2;8;10;14;15;77.64;999;19;SE;38;0;0
21398;11/6/2015 13:00;2;10;6;9;16;82.77;999;19;SE;40;0;0
21399;11/6/2015 14:00;2;12;6;8;16;68.81;998;22;SE;44;0;0
21400;11/6/2015 15:00;2;15;4;10;15;64.54;997;22;SE;50;0;0
21401;11/6/2015 16:00;2;16;11;11;15;64.54;997;22;SE;55;0;0
21402;11/6/2015 17:00;2;16;15;12;15;64.54;997;22;SW;3;0;0
21403;11/6/2015 18:00;2;19;10;11;15;68.61;997;21;SE;3;0;0
21404;11/6/2015 19:00;2;24;6;11;15;68.61;997;21;SW;3;0;0
21405;11/6/2015 20:00;2;14;21;11;14;68.4;997;20;SE;4;0;0
21406;11/6/2015 21:00;2;23;13;11;15;77.64;997;19;SW;2;0;0
21407;11/6/2015 22:00;2;15;12;11;15;77.64;997;19;SE;2;0;0
21408;11/6/2015 23:00;2;12;12;13;15;82.65;997;18;SE;3;0;0
21409;12/6/2015 0:00;2;12;13;24;15;82.65;997;18;SE;5;0;0
21410;12/6/2015 1:00;2;11;10;31;15;82.65;997;18;cv;1;0;0
21411;12/6/2015 2:00;2;13;17;24;15;88.02;996;17;SE;1;0;0
21412;12/6/2015 3:00;2;16;18;32;15;88.02;996;17;SE;3;0;0
21413;12/6/2015 4:00;2;25;24;37;15;93.8;997;16;SE;5;0;0
21414;12/6/2015 5:00;2;24;17;24;15;88.02;997;17;SE;6;0;0
21415;12/6/2015 6:00;2;20;18;21;15;82.65;997;18;SE;8;0;0
21416;12/6/2015 7:00;2;27;2;24;16;88.11;998;18;SE;10;0;0
21417;12/6/2015 8:00;2;39;14;28;15;72.96;998;20;SE;12;0;0
21418;12/6/2015 9:00;2;67;22;29;16;73.14;997;21;SE;15;0;0
21419;12/6/2015 10:00;2;58;17;24;15;64.54;997;22;SE;18;0;0
21420;12/6/2015 11:00;2;28;20;21;15;64.54;998;22;SW;3;0;0
21421;12/6/2015 12:00;2;16;18;17;14;53.62;997;24;SW;5;0;0
21422;12/6/2015 13:00;2;16;17;13;14;53.62;997;24;SW;7;0;0
21423;12/6/2015 14:00;2;16;18;17;14;87.93;999;16;SW;10;2.7;2.7
21424;12/6/2015 15:00;2;19;14;23;15;88.02;998;17;SW;12;1.4;4.1
21425;12/6/2015 16:00;2;19;20;20;16;88.11;998;18;NE;3;0.1;4.2
21426;12/6/2015 17:00;2;27;17;25;17;88.2;998;19;SE;3;0;0
21427;12/6/2015 18:00;2;35;50;35;17;82.89;999;20;NE;3;0;0
21428;12/6/2015 19:00;2;56;70;64;16;88.11;999;18;NE;6;0;0
21429;12/6/2015 20:00;2;102;101;81;15;88.02;999;17;NE;9;0;0
21430;12/6/2015 21:00;2;82;74;66;15;93.8;1000;16;NE;12;0;0
21431;12/6/2015 22:00;2;61;82;52;15;93.8;1001;16;NE;15;0;0
21432;12/6/2015 23:00;2;55;82;44;14;87.93;1001;16;NE;19;0;0
21433;13/6/2015 0:00;2;63;92;51;14;93.75;1001;15;NE;21;0;0
21434;13/6/2015 1:00;2;63;61;44;14;93.75;1001;15;NE;23;0;0
21435;13/6/2015 2:00;2;66;45;48;14;93.75;1001;15;NE;24;0;0
21436;13/6/2015 3:00;2;66;46;52;14;93.75;1002;15;NE;26;0;0
21437;13/6/2015 4:00;2;69;66;62;14;100;1002;14;cv;1;0;0
21438;13/6/2015 5:00;2;65;67;49;14;93.75;1003;15;NE;1;0;0
21439;13/6/2015 6:00;2;89;84;63;15;100;1004;15;cv;1;0;0
21440;13/6/2015 7:00;2;82;86;68;15;93.8;1004;16;cv;2;0;0
21441;13/6/2015 8:00;2;58;90;64;16;82.77;1004;19;cv;3;0;0
21442;13/6/2015 9:00;2;52;70;75;16;73.14;1005;21;cv;4;0;0
21443;13/6/2015 10:00;2;43;73;69;16;64.76;1005;23;cv;5;0;0
21444;13/6/2015 11:00;2;27;42;35;16;60.98;1005;24;cv;7;0;0
21445;13/6/2015 12:00;2;31;31;24;16;60.98;1004;24;cv;8;0;0
21446;13/6/2015 13:00;2;26;17;20;17;77.94;1004;21;SW;3;0;0
21447;13/6/2015 14:00;2;24;28;15;17;73.32;1004;22;SE;1;0;0
21448;13/6/2015 15:00;2;31;39;18;16;57.44;1003;25;SW;1;0;0
21449;13/6/2015 16:00;2;27;43;18;13;47.33;1003;25;cv;1;0;0
21450;13/6/2015 17:00;2;27;29;17;14;50.51;1004;25;NE;3;0;0
21451;13/6/2015 18:00;2;30;15;17;14;53.62;1004;24;NE;6;0;0
21452;13/6/2015 19:00;2;34;21;19;15;64.54;1004;22;NW;2;0;0
21453;13/6/2015 20:00;2;32;21;29;14;60.51;1005;22;NE;2;0;0
21454;13/6/2015 21:00;2;41;75;42;15;72.96;1006;20;cv;1;0;0
21455;13/6/2015 22:00;2;45;67;77;15;77.64;1006;19;cv;1;0;0
21456;13/6/2015 23:00;2;43;56;69;15;82.65;1006;18;SE;1;0;0
21457;14/6/2015 0:00;2;54;71;115;15;88.02;1006;17;cv;1;0;0
21458;14/6/2015 1:00;2;59;63;77;15;93.8;1006;16;cv;2;0;0
21459;14/6/2015 2:00;2;66;79;48;15;93.8;1006;16;cv;3;0;0
21460;14/6/2015 3:00;2;65;56;41;14;87.93;1006;16;NE;2;0;0
21461;14/6/2015 4:00;2;65;56;45;14;87.93;1006;16;SE;2;0;0
21462;14/6/2015 5:00;2;91;89;56;15;100;1007;15;SE;3;0;0
21463;14/6/2015 6:00;2;109;109;67;15;88.02;1007;17;NW;1;0;0
21464;14/6/2015 7:00;2;86;80;93;17;82.89;1007;20;NE;1;0;0
21465;14/6/2015 8:00;2;72;100;85;17;73.32;1008;22;cv;1;0;0
21466;14/6/2015 9:00;2;48;52;43;16;64.76;1007;23;NW;2;0;0
21467;14/6/2015 10:00;2;23;30;23;16;60.98;1007;24;NW;4;0;0
21468;14/6/2015 11:00;2;20;17;19;17;57.69;1007;26;SE;2;0;0
21469;14/6/2015 12:00;2;26;28;15;16;54.14;1007;26;cv;2;0;0
21470;14/6/2015 13:00;2;16;16;10;17;57.69;1006;26;cv;3;0;0
21471;14/6/2015 14:00;2;15;15;12;17;51.31;1006;28;SW;4;0;0
21472;14/6/2015 15:00;2;21;20;14;16;51.05;1006;27;SW;8;0;0
21473;14/6/2015 16:00;2;25;30;15;16;51.05;1006;27;SW;11;0;0
21474;14/6/2015 17:00;2;31;20;14;15;47.88;1005;27;NW;3;0;0
21475;14/6/2015 18:00;2;43;16;18;17;61.21;1006;25;SW;2;0;0
21476;14/6/2015 19:00;2;50;35;27;16;60.98;1006;24;cv;1;0;0
21477;14/6/2015 20:00;2;86;51;29;17;73.32;1006;22;cv;1;0;0
21478;14/6/2015 21:00;2;78;65;36;17;77.94;1007;21;SE;2;0;0
21479;14/6/2015 22:00;2;71;101;72;16;73.14;1007;21;SE;4;0;0
21480;14/6/2015 23:00;2;71;75;70;17;88.2;1007;19;cv;0;0;0
21481;15/6/2015 0:00;2;71;47;54;17;88.2;1007;19;SE;2;0;0
21482;15/6/2015 1:00;2;68;58;52;17;93.89;1008;18;SW;1;0;0
21483;15/6/2015 2:00;2;66;89;58;16;88.11;1008;18;SE;1;0;0
21484;15/6/2015 3:00;2;79;64;70;16;88.11;1007;18;SE;3;0;0
21485;15/6/2015 4:00;2;100;117;71;16;93.84;1008;17;SE;5;0;0
21486;15/6/2015 5:00;2;99;102;78;16;88.11;1008;18;SE;7;0;0
21487;15/6/2015 6:00;2;98;103;82;17;82.89;1008;20;cv;1;0;0
21488;15/6/2015 7:00;2;91;96;75;19;83.13;1008;22;SE;2;0;0
21489;15/6/2015 8:00;2;0;74;0;18;69.2;1008;24;SW;3;0;0
21490;15/6/2015 9:00;2;69;71;49;18;61.44;1008;26;SW;5;0;0
21491;15/6/2015 10:00;2;50;54;32;18;57.93;1008;27;SW;7;0;0
21492;15/6/2015 11:00;2;25;48;24;17;51.31;1007;28;SW;10;0;0
21493;15/6/2015 12:00;2;22;36;21;17;48.42;1007;29;SW;12;0;0
21494;15/6/2015 13:00;2;24;38;20;15;42.62;1006;29;SW;15;0;0
21495;15/6/2015 14:00;2;25;0;18;14;37.73;1006;30;cv;2;0;0
21496;15/6/2015 15:00;2;23;21;22;14;37.73;1005;30;cv;4;0;0
21497;15/6/2015 16:00;2;27;24;24;12;31.27;1005;31;SW;1;0;0
21498;15/6/2015 17:00;2;34;40;26;13;35.35;1004;30;SW;3;0;0
21499;15/6/2015 18:00;2;33;44;29;16;48.15;1004;28;SW;5;0;0
21500;15/6/2015 19:00;2;32;31;33;16;54.14;1005;26;SW;7;0;0
21501;15/6/2015 20:00;2;46;32;35;16;57.44;1005;25;SW;9;0;0
21502;15/6/2015 21:00;2;47;43;45;17;61.21;1006;25;SW;13;0;0
21503;15/6/2015 22:00;2;70;65;62;17;69.01;1006;23;SW;16;0;0
21504;15/6/2015 23:00;2;98;97;78;17;73.32;1006;22;SW;18;0;0
21505;16/6/2015 0:00;2;86;93;80;17;77.94;1006;21;SW;19;0;0
21506;16/6/2015 1:00;2;66;66;74;17;82.89;1006;20;SW;21;0;0
21507;16/6/2015 2:00;2;64;49;45;16;82.77;1006;19;SE;1;0;0
21508;16/6/2015 3:00;2;76;98;56;16;82.77;1006;19;SW;1;0;0
21509;16/6/2015 4:00;2;86;70;100;16;82.77;1006;19;SE;2;0;0
21510;16/6/2015 5:00;2;90;122;103;16;82.77;1006;19;SE;5;0;0
21511;16/6/2015 6:00;2;86;97;69;17;82.89;1006;20;SE;7;0;0
21512;16/6/2015 7:00;2;60;68;53;17;69.01;1006;23;SE;9;0;0
21513;16/6/2015 8:00;2;47;53;43;17;61.21;1006;25;cv;1;0;0
21514;16/6/2015 9:00;2;39;55;40;16;54.14;1005;26;SW;3;0;0
21515;16/6/2015 10:00;2;45;53;35;16;51.05;1005;27;SW;5;0;0
21516;16/6/2015 11:00;2;35;36;32;16;45.44;1005;29;SW;7;0;0
21517;16/6/2015 12:00;2;36;39;27;16;45.44;1005;29;SW;9;0;0
21518;16/6/2015 13:00;2;30;33;28;16;42.9;1004;30;SW;12;0;0
21519;16/6/2015 14:00;2;27;29;24;16;42.9;1003;30;SW;15;0;0
21520;16/6/2015 15:00;2;26;21;25;15;40.24;1003;30;SW;18;0;0
21521;16/6/2015 16:00;2;30;38;29;15;40.24;1003;30;SW;21;0;0
21522;16/6/2015 17:00;2;33;31;30;15;40.24;1003;30;SW;24;0;0
21523;16/6/2015 18:00;2;62;32;36;15;57.2;1004;24;NE;8;0;0
21524;16/6/2015 19:00;2;61;84;47;16;64.76;1004;23;SE;1;0;0
21525;16/6/2015 20:00;2;42;46;35;17;77.94;1004;21;SE;4;0;0
21526;16/6/2015 21:00;2;74;59;56;18;83.01;1004;21;SE;6;0;0
21527;16/6/2015 22:00;2;84;60;66;18;83.01;1005;21;SW;2;0;0
21528;16/6/2015 23:00;2;85;53;71;18;83.01;1005;21;SE;1;0;0
21529;17/6/2015 0:00;2;81;72;73;18;83.01;1004;21;SE;4;0;0
21530;17/6/2015 1:00;2;84;82;71;18;88.28;1004;20;SE;6;0;0
21531;17/6/2015 2:00;2;87;62;53;17;82.89;1004;20;SE;9;0;0
21532;17/6/2015 3:00;2;65;66;54;17;82.89;1004;20;SE;12;0;0
21533;17/6/2015 4:00;2;63;33;45;17;82.89;1004;20;SE;15;0;0
21534;17/6/2015 5:00;2;60;65;43;17;82.89;1004;20;SE;18;0;0
21535;17/6/2015 6:00;2;68;60;79;17;77.94;1004;21;SE;21;0;0
21536;17/6/2015 7:00;2;76;78;96;18;73.5;1004;23;SE;24;0;0
21537;17/6/2015 8:00;2;59;54;65;18;65.19;1004;25;SE;26;0;0
21538;17/6/2015 9:00;2;59;47;44;18;57.93;1004;27;SE;29;0;0
21539;17/6/2015 10:00;2;36;29;23;18;51.57;1004;29;SE;30;0;0
